,beta,p-val,R-squared,chr,pos
10342,"[0.215148693638483, 5.926972445961063e-17, -0.09543620390535752, -0.2203757736326845, 0.0, 0.26103950076836235, 0.15403538342632994, 0.0]",0.1242309552376537,0.028282071814320853,X,8130000
10343,"[0.215148693638483, 5.926972445961063e-17, -0.09543620390535752, -0.2203757736326845, 0.0, 0.26103950076836235, 0.15403538342632994, 0.0]",0.1242309552376537,0.028282071814320853,X,8140000
10344,"[0.19865996724367166, 4.5919402759645603e-17, -0.17928338864823248, -0.20747402184506278, 0.0, 0.25253953053746203, 0.2584694832381954, 0.0]",0.024977947068124284,0.04326387114953145,X,8150000
10345,"[0.16330204573519455, -8.037748932456934e-17, -0.18259642133281775, -0.15886396959824056, 0.0, 0.24922649785287565, 0.255156450553608, 0.0]",0.04664453150315284,0.03759146712917394,X,8160000
10346,"[0.16330204573519455, -8.037748932456934e-17, -0.18259642133281775, -0.15886396959824056, 0.0, 0.24922649785287565, 0.255156450553608, 0.0]",0.04664453150315284,0.03759146712917394,X,8170000
10347,"[0.16330204573519455, -8.037748932456934e-17, -0.18259642133281775, -0.15886396959824056, 0.0, 0.24922649785287565, 0.255156450553608, 0.0]",0.04664453150315284,0.03759146712917394,X,8180000
10348,"[0.16330204573519455, -8.037748932456934e-17, -0.18259642133281775, -0.15886396959824056, 0.0, 0.24922649785287565, 0.255156450553608, 0.0]",0.04664453150315284,0.03759146712917394,X,8190000
10349,"[0.17040012211383318, 1.7702068677772278e-17, -0.1820594635560382, -0.13002266411304764, 0.0, 0.2263919005451096, 0.24309629006754477, 0.0]",0.06751738245790206,0.034146369804009424,X,8200000
10350,"[0.15329668672363606, 2.2668758165990423e-17, -0.14953393421344544, -0.1329638280082104, 0.0, 0.2234507366499462, 0.23649768780063846, 0.0]",0.11126303798601445,0.029362433842301194,X,8210000
10351,"[0.15329668672363606, 2.2668758165990423e-17, -0.14953393421344544, -0.1329638280082104, 0.0, 0.2234507366499462, 0.23649768780063846, 0.0]",0.11126303798601445,0.029362433842301194,X,8220000
10352,"[0.32247063516017016, -4.523963735239931e-16, -0.0026518912065678357, 0.013918214998666856, 3.55195691688881e-18, 0.370332779656824, 0.38337973080751603, -0.9035841634709221]",0.1095079398835137,0.03504153136442778,X,8230000
10353,"[0.35068585812331604, 1.3997543734113825e-16, -0.010881463421825346, 0.0661390320716041, -4.277985903759768e-18, 0.31605114669705414, 0.3552906688364328, -0.8985020499159072]",0.153798048295837,0.0314186188206641,X,8240000
10354,"[0.35068585812331604, 1.3997543734113825e-16, -0.010881463421825346, 0.0661390320716041, -4.277985903759768e-18, 0.31605114669705414, 0.3552906688364328, -0.8985020499159072]",0.153798048295837,0.0314186188206641,X,8250000
10355,"[0.3123249148820768, 2.917072386810195e-16, -0.0248000166826398, 0.02777808883036531, 2.3402113437501578e-18, 0.2776902034558156, 0.3169297255951941, -0.6927787804488992]",0.11078632967474766,0.03491989434330511,X,8260000
10356,"[0.3123249148820768, 2.917072386810195e-16, -0.0248000166826398, 0.02777808883036531, 2.3402113437501578e-18, 0.2776902034558156, 0.3169297255951941, -0.6927787804488992]",0.11078632967474766,0.03491989434330511,X,8270000
10357,"[0.3123249148820768, 2.917072386810195e-16, -0.0248000166826398, 0.02777808883036531, 2.3402113437501578e-18, 0.2776902034558156, 0.3169297255951941, -0.6927787804488992]",0.11078632967474766,0.03491989434330511,X,8280000
10358,"[0.3123249148820768, 2.917072386810195e-16, -0.0248000166826398, 0.02777808883036531, 2.3402113437501578e-18, 0.2776902034558156, 0.3169297255951941, -0.6927787804488992]",0.11078632967474766,0.03491989434330511,X,8290000
10359,"[0.3123249148820768, 2.917072386810195e-16, -0.0248000166826398, 0.02777808883036531, 2.3402113437501578e-18, 0.2776902034558156, 0.3169297255951941, -0.6927787804488992]",0.11078632967474766,0.03491989434330511,X,8300000
10360,"[0.3123249148820768, 2.917072386810195e-16, -0.0248000166826398, 0.02777808883036531, 2.3402113437501578e-18, 0.2776902034558156, 0.3169297255951941, -0.6927787804488992]",0.11078632967474766,0.03491989434330511,X,8310000
10361,"[0.3131908935273921, -1.590541648330773e-16, -0.006503857590416426, 0.028644067475680907, 1.0976570648074508e-17, 0.278556182101131, 0.2943036732763944, -0.6919128018035843]",0.1516571800817672,0.03157095344361904,X,8320000
10362,"[0.3121321009172666, -9.515201021821205e-17, -0.007562650200542892, 0.008837340165138902, 1.0085402020958108e-17, 0.277497389491005, 0.31940436363756597, -0.6929715944137097]",0.11756843904527758,0.0342949431336067,X,8330000
10363,"[0.3147843775265212, 3.168661730472574e-16, -0.051943447496991924, 0.017770112712865133, -1.3344391962760715e-17, 0.2864301620387314, 0.3254017941338556, -0.6840388218659842]",0.08168503786287784,0.03806973651981571,X,8340000
10364,"[0.3147843775265212, 3.168661730472574e-16, -0.051943447496991924, 0.017770112712865133, -1.3344391962760715e-17, 0.2864301620387314, 0.3254017941338556, -0.6840388218659842]",0.08168503786287784,0.03806973651981571,X,8350000
10365,"[0.2116203651506192, -3.830130936740127e-17, -0.1606966505754528, -0.11515653655739405, 0.0, 0.15118227645161453, 0.22461873495551213, 0.0]",0.10154801175376449,0.03025046941112408,X,8360000
10366,"[0.2564636758621252, -9.963933564896579e-18, -0.00627961125054563, -0.3884008636459836, 0.0, 0.13102131166265854, 0.2739203660851392, 0.0]",0.0334044860388617,0.04064414216853174,X,8370000
10367,"[0.2564636758621252, -9.963933564896579e-18, -0.00627961125054563, -0.3884008636459836, 0.0, 0.13102131166265854, 0.2739203660851392, 0.0]",0.0334044860388617,0.04064414216853174,X,8380000
10368,"[0.24778722373279036, 6.289963785813516e-17, -0.005943012555992236, -0.3748260882403425, 0.0, 0.1313579103572119, 0.26801224672517143, 0.0]",0.047380693676452035,0.03744702615476625,X,8390000
10369,"[0.24835796385628958, -9.503071474751526e-17, -0.016640243305160465, -0.37425534811683797, 0.0, 0.13192865048071017, 0.2764265169803345, 0.0]",0.03950467202897612,0.03911678180309497,X,8400000
10370,"[0.24835796385628958, -9.503071474751526e-17, -0.016640243305160465, -0.37425534811683797, 0.0, 0.13192865048071017, 0.2764265169803345, 0.0]",0.03950467202897612,0.03911678180309497,X,8410000
10371,"[0.24835796385628958, -9.503071474751526e-17, -0.016640243305160465, -0.37425534811683797, 0.0, 0.13192865048071017, 0.2764265169803345, 0.0]",0.03950467202897612,0.03911678180309497,X,8420000
10372,"[0.2153496371313808, 1.1555265158714186e-16, -0.015419579559489596, -0.3885506149838719, 0.0, 0.2242477292688772, 0.24448563490547176, 0.0]",0.05517418877100522,0.036036009458639606,X,8430000
10373,"[0.09884752973267089, -2.8393879908328935e-16, -0.1005202084919134, -0.48009650983329244, 0.5637151660735207, 0.13405888430455565, 0.15429678994114887, 0.0]",0.07430997989517274,0.0390307512754795,X,8440000
10374,"[0.09884752973267089, -2.8393879908328935e-16, -0.1005202084919134, -0.48009650983329244, 0.5637151660735207, 0.13405888430455565, 0.15429678994114887, 0.0]",0.07430997989517274,0.0390307512754795,X,8450000
10375,"[0.0729210223325953, 1.8439507983446478e-17, -0.0802700856715856, -0.3814466805898382, 0.41621500393733707, 0.14637462490086423, 0.17540227837923378, 0.0]",0.1443194721182095,0.03210781179509181,X,8460000
10376,"[0.056668536260363805, 6.026046943408342e-17, -0.09652257174381713, -0.47524350746744015, 0.5685681684393717, 0.1301221388286326, 0.1818558850437277, 0.0]",0.06528120628227585,0.04033458576346827,X,8470000
10377,"[0.04948394555973151, 5.644058887972723e-16, -0.17502612991422054, -0.48242809816807264, 0.5613835777387419, 0.21556551875510274, 0.20365442609018752, 0.0]",0.018889303394189372,0.05227362688832937,X,8480000
10378,"[0.1341836781580678, -2.03896783100079e-16, -0.17523652541968937, -0.47729669271769504, 0.5475600654417434, 0.20174200645810864, 0.15550422043793252, 0.0]",0.032095845588011374,0.04727493807612759,X,8490000
10379,"[0.1341836781580678, -2.03896783100079e-16, -0.17523652541968937, -0.47729669271769504, 0.5475600654417434, 0.20174200645810864, 0.15550422043793252, 0.0]",0.032095845588011374,0.04727493807612759,X,8500000
10380,"[0.1341836781580678, -2.03896783100079e-16, -0.17523652541968937, -0.47729669271769504, 0.5475600654417434, 0.20174200645810864, 0.15550422043793252, 0.0]",0.032095845588011374,0.04727493807612759,X,8510000
10381,"[0.1341836781580678, -2.03896783100079e-16, -0.17523652541968937, -0.47729669271769504, 0.5475600654417434, 0.20174200645810864, 0.15550422043793252, 0.0]",0.032095845588011374,0.04727493807612759,X,8520000
10382,"[0.1341836781580678, -2.03896783100079e-16, -0.17523652541968937, -0.47729669271769504, 0.5475600654417434, 0.20174200645810864, 0.15550422043793252, 0.0]",0.032095845588011374,0.04727493807612759,X,8530000
10383,"[0.1341836781580678, -2.03896783100079e-16, -0.17523652541968937, -0.47729669271769504, 0.5475600654417434, 0.20174200645810864, 0.15550422043793252, 0.0]",0.032095845588011374,0.04727493807612759,X,8540000
10384,"[0.1341836781580678, -2.03896783100079e-16, -0.17523652541968937, -0.47729669271769504, 0.5475600654417434, 0.20174200645810864, 0.15550422043793252, 0.0]",0.032095845588011374,0.04727493807612759,X,8550000
10385,"[0.13357902363403917, 4.483176814248937e-16, -0.1841564993455858, -0.47790134724172173, 0.5469554109177155, 0.20113735193407822, 0.16744746698397123, 0.0]",0.024923288087930318,0.04967679187618801,X,8560000
10386,"[0.12932091821390657, 2.587619951449114e-16, -0.18360797996957512, -0.4475092069338338, 0.5435742679804161, 0.19775620899677834, 0.15090834153210245, 0.0]",0.03840509106543466,0.045549995877169125,X,8570000
10387,"[-0.05844660355856985, 1.3045521601749747e-16, -0.3045014759280328, -0.5684027028922909, 0.4226807720219584, 0.1285169334568167, 0.030014845573645033, 0.8614742771047263]",0.04566964529826034,0.04967128206057203,X,8580000
10388,"[-0.043891446027969745, 2.397134568696406e-16, -0.3009238858391167, -0.5538475453616902, 0.4372359295525573, 0.1430720909874169, 0.044570003104244735, 0.7705657418322087]",0.03244603629104825,0.05313580073298296,X,8590000
10389,"[-0.07857101202081114, 2.6797151556027216e-16, -0.2997128464047878, -0.5264342159748161, 0.43844696898688756, 0.14428313042174512, 0.045781042538573555, 0.7717767812665339]",0.04429519335172749,0.04998439432249313,X,8600000
10390,"[-0.07857101202081114, 2.6797151556027216e-16, -0.2997128464047878, -0.5264342159748161, 0.43844696898688756, 0.14428313042174512, 0.045781042538573555, 0.7717767812665339]",0.04429519335172749,0.04998439432249313,X,8610000
10391,"[-0.07906866694053326, -5.559085148990482e-16, -0.2974430556018949, -0.5269318708945376, 0.43794931406716525, 0.14378547550202286, 0.04649718125400849, 0.771279126346814]",0.04510322448400461,0.04979924633835686,X,8620000
10392,"[-0.07906866694053326, -5.559085148990482e-16, -0.2974430556018949, -0.5269318708945376, 0.43794931406716525, 0.14378547550202286, 0.04649718125400849, 0.771279126346814]",0.04510322448400461,0.04979924633835686,X,8630000
10393,"[-0.07906866694053326, -5.559085148990482e-16, -0.2974430556018949, -0.5269318708945376, 0.43794931406716525, 0.14378547550202286, 0.04649718125400849, 0.771279126346814]",0.04510322448400461,0.04979924633835686,X,8640000
10394,"[-0.07906866694053326, -5.559085148990482e-16, -0.2974430556018949, -0.5269318708945376, 0.43794931406716525, 0.14378547550202286, 0.04649718125400849, 0.771279126346814]",0.04510322448400461,0.04979924633835686,X,8650000
10395,"[0.04617624060151282, 6.9250144063267e-17, -0.30791664438954747, -0.5257316183586219, 0.42747572527951305, 0.1333118867143701, -0.02758003488568759, 0.7608055375591601]",0.06029235423295265,0.04679096466094512,X,8660000
10396,"[0.046599379853285286, 4.561838077171031e-16, -0.30851723419695615, -0.5253084791068496, 0.4278988645312862, 0.13373502596614334, -0.02951828058891462, 0.7612286768109318]",0.06091722577800718,0.046682800056620066,X,8670000
10397,"[0.046599379853285286, 4.561838077171031e-16, -0.30851723419695615, -0.5253084791068496, 0.4278988645312862, 0.13373502596614334, -0.02951828058891462, 0.7612286768109318]",0.06091722577800718,0.046682800056620066,X,8680000
10398,"[0.046599379853285286, 4.561838077171031e-16, -0.30851723419695615, -0.5253084791068496, 0.4278988645312862, 0.13373502596614334, -0.02951828058891462, 0.7612286768109318]",0.06091722577800718,0.046682800056620066,X,8690000
10399,"[0.04359472464549877, 2.001921439164338e-16, -0.26107595823333746, -0.5283131343146359, 0.4248942093234983, 0.14338455772551273, -0.07158581227297042, 0.7582240216031468]",0.10518475763645896,0.04080313381935685,X,8700000
10400,"[0.04306229398995452, 4.806451908511996e-16, -0.2656332415238547, -0.5288455649701812, 0.42436177866795566, 0.14285212706996842, -0.06383394504919057, 0.7576915909476056]",0.09842782008810147,0.041535165863004764,X,8710000
10401,"[0.025064807304165243, 4.24493540844622e-16, -0.26622599666237173, -0.5294383201086977, 0.423769023529436, 0.16440614458686478, -0.06442670018770753, 0.7570988358090862]",0.09392007963346105,0.04204887552033498,X,8720000
10402,"[0.025064807304165243, 4.24493540844622e-16, -0.26622599666237173, -0.5294383201086977, 0.423769023529436, 0.16440614458686478, -0.06442670018770753, 0.7570988358090862]",0.09392007963346105,0.04204887552033498,X,8730000
10403,"[-0.02546820592785405, -2.1176166914390136e-16, -0.37311925963872716, -0.12977115654905405, 0.3732360102974166, 0.12429731016367432, -0.11495971341972763, 0.7065658225770659]",0.15579323402636824,0.036351190506765385,X,8740000
10404,"[-0.028104059320004857, 2.538202577047948e-16, -0.37575511303087783, -0.09760447840129277, 0.37060015690526643, 0.10794575236881562, -0.11759556681187713, 0.7039299691849148]",0.1643853915309741,0.03572445136546287,X,8750000
10405,"[-0.028104059320004857, 2.538202577047948e-16, -0.37575511303087783, -0.09760447840129277, 0.37060015690526643, 0.10794575236881562, -0.11759556681187713, 0.7039299691849148]",0.1643853915309741,0.03572445136546287,X,8760000
10406,"[-0.028104059320004857, 2.538202577047948e-16, -0.37575511303087783, -0.09760447840129277, 0.37060015690526643, 0.10794575236881562, -0.11759556681187713, 0.7039299691849148]",0.1643853915309741,0.03572445136546287,X,8770000
10407,"[-0.028104059320004857, 2.538202577047948e-16, -0.37575511303087783, -0.09760447840129277, 0.37060015690526643, 0.10794575236881562, -0.11759556681187713, 0.7039299691849148]",0.1643853915309741,0.03572445136546287,X,8780000
10408,"[-0.028104059320004857, 2.538202577047948e-16, -0.37575511303087783, -0.09760447840129277, 0.37060015690526643, 0.10794575236881562, -0.11759556681187713, 0.7039299691849148]",0.1643853915309741,0.03572445136546287,X,8790000
10409,"[-0.028104059320004857, 2.538202577047948e-16, -0.37575511303087783, -0.09760447840129277, 0.37060015690526643, 0.10794575236881562, -0.11759556681187713, 0.7039299691849148]",0.1643853915309741,0.03572445136546287,X,8800000
10410,"[-0.028104059320004857, 2.538202577047948e-16, -0.37575511303087783, -0.09760447840129277, 0.37060015690526643, 0.10794575236881562, -0.11759556681187713, 0.7039299691849148]",0.1643853915309741,0.03572445136546287,X,8810000
10411,"[0.11679791698537653, -2.8075088167911964e-16, -0.4476247879370166, -0.10977652863450013, 0.3584281066720598, 0.09577370213560779, -0.12976761704508533, 0.6917579189517078]",0.02148825548192934,0.05721122367325393,X,8820000
10412,"[0.11679791698537653, -2.8075088167911964e-16, -0.4476247879370166, -0.10977652863450013, 0.3584281066720598, 0.09577370213560779, -0.12976761704508533, 0.6917579189517078]",0.02148825548192934,0.05721122367325393,X,8830000
10413,"[0.13569413082650478, -4.506384896241331e-16, -0.42872857409588816, -0.12568284633328328, 0.3773243205131876, 0.11466991597673676, -0.1108714032039568, 0.5942869536037196]",0.02034022766231347,0.05774683187494711,X,8840000
10414,"[0.13641678845662872, -1.1245344847807063e-16, -0.4255028796274303, -0.12496018870315964, 0.37804697814331173, 0.11539257360686034, -0.11843304345315753, 0.5950096112338428]",0.022598943483493117,0.05671814154090504,X,8850000
10415,"[0.15580081758884884, 1.0779432245541403e-16, -0.41000451611297967, -0.10557615957093945, 0.3974310072755316, 0.13477660273908051, -0.09904901432093718, 0.46320707292607477]",0.0235013344865016,0.05633407285708558,X,8860000
10416,"[0.16105958400965506, -2.622814353251644e-16, -0.4745829560749937, 0.02787613330867307, 0.3868369353200969, 0.12418253078364498, -0.13080534583760298, 0.45261300097064]",0.005069227027640899,0.0708325368887186,X,8870000
10417,"[0.18873651036316916, -1.6132261974077071e-16, -0.446645365722368, 0.05555305966218838, 0.19283778684638678, 0.15185945713715998, -0.10312841948408805, 0.4802899273241544]",0.006488231199043404,0.06856595490213835,X,8880000
10418,"[0.18483901013375192, 9.195473969289271e-17, -0.4505428659517856, 0.05165555943277102, 0.4106163614441946, 0.14796195690774255, -0.10702591971350599, 0.2858963541028481]",0.006866589114364552,0.0680422819986164,X,8890000
10419,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8900000
10420,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8910000
10421,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8920000
10422,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8930000
10423,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8940000
10424,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8950000
10425,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8960000
10426,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8970000
10427,"[0.233157141879553, 9.3077985987491e-17, -0.49670472995874587, 0.29316711253265326, 0.37973618181732627, 0.11708177728087604, -0.15693500241578456, 0.1847781548470055]",0.0022329986489739717,0.07821594521560182,X,8980000
10428,"[0.238527556010031, 2.965322067638393e-17, -0.496645807948993, 0.2608857057400358, 0.3851065959478042, 0.12245219141135259, -0.15156458828530736, 0.19014856897748378]",0.0020814693930319983,0.0788392828991159,X,8990000
10429,"[0.2446787457285497, 1.2374847299923801e-16, -0.5063846159389569, 0.26148364211861086, 0.38570453232637836, 0.12305012778992594, -0.15096665190673264, 0.19074650535605747]",0.001433720241410641,0.08212333494277924,X,9000000
10430,"[0.2446787457285497, 1.2374847299923801e-16, -0.5063846159389569, 0.26148364211861086, 0.38570453232637836, 0.12305012778992594, -0.15096665190673264, 0.19074650535605747]",0.001433720241410641,0.08212333494277924,X,9010000
10431,"[0.22701689727379373, -2.533358082219267e-16, -0.5044233456381584, 0.26344491241940876, 0.3876658026271781, 0.12501139809072503, -0.1450724252567687, 0.19270777565685593]",0.0017214722728263743,0.08051680362514402,X,9020000
10432,"[0.20960948577771044, 4.025707881345364e-17, -0.5218307571342411, 0.24603750092332607, 0.5493352209884309, 0.1076039865946426, -0.20229737464152395, 0.1753003641607723]",0.0004888123743540529,0.0914068512256766,X,9030000
10433,"[0.20960948577771044, 4.025707881345364e-17, -0.5218307571342411, 0.24603750092332607, 0.5493352209884309, 0.1076039865946426, -0.20229737464152395, 0.1753003641607723]",0.0004888123743540529,0.0914068512256766,X,9040000
10434,"[0.20960948577771044, 4.025707881345364e-17, -0.5218307571342411, 0.24603750092332607, 0.5493352209884309, 0.1076039865946426, -0.20229737464152395, 0.1753003641607723]",0.0004888123743540529,0.0914068512256766,X,9050000
10435,"[0.20796205602415385, -4.3436588216180754e-17, -0.533654334459047, 0.24439007116976935, 0.5476877912348733, 0.10595655684108589, -0.18058921879537926, 0.1736529344072162]",0.00031409894516709613,0.09514733078562765,X,9060000
10436,"[0.2680043467159716, 6.664556169854057e-17, -0.4092166987322374, 0.304432361861585, 0.6077300819266903, 0.16599884753290162, -0.14381241343135703, -0.2877729601426957]",0.001908175968328707,0.07960842838823334,X,9070000
10437,"[0.22960552073338425, 1.2373055931341377e-16, -0.40708801429574176, 0.2660335358789986, 0.7237108250783506, 0.28870754755636463, -0.23103523711262938, -0.32617178612528064]",0.00032901955371100744,0.09475672193283324,X,9080000
10438,"[0.18325520612605417, 5.17344770914963e-17, -0.45072818023365646, 0.21968322127166875, 0.4565613911024615, 0.7809308920392062, -0.22706772325234986, -0.37252210073261194]",0.000560869618655091,0.09023541675378555,X,9090000
10439,"[0.18325520612605417, 5.17344770914963e-17, -0.45072818023365646, 0.21968322127166875, 0.4565613911024615, 0.7809308920392062, -0.22706772325234986, -0.37252210073261194]",0.000560869618655091,0.09023541675378555,X,9100000
10440,"[0.1926444722689889, -6.001106122931641e-17, -0.4543248384954385, 0.09152349606231774, 0.46595065724539697, 0.8426103234529516, -0.1945478357667026, -0.36313283458967593]",0.0006804791784899011,0.08858156355491542,X,9110000
10441,"[0.20839871071575364, 2.6227689569315434e-16, -0.43006100077314713, 0.1072777345090827, 0.35316523415642215, 0.8583645618997156, -0.18479744263384384, -0.3473785961429111]",0.0013949593519532177,0.08236330010802384,X,9120000
10442,"[0.20839871071575364, 2.6227689569315434e-16, -0.43006100077314713, 0.1072777345090827, 0.35316523415642215, 0.8583645618997156, -0.18479744263384384, -0.3473785961429111]",0.0013949593519532177,0.08236330010802384,X,9130000
10443,"[0.18058609188424138, 1.0596357857981866e-17, -0.4219511517903264, 0.11056152948386497, 0.3564490291312056, 0.8616483568744977, -0.18151364765906164, -0.3440948011681292]",0.0022550387495575697,0.07812870913784631,X,9140000
10444,"[0.18058609188424138, 1.0596357857981866e-17, -0.4219511517903264, 0.11056152948386497, 0.3564490291312056, 0.8616483568744977, -0.18151364765906164, -0.3440948011681292]",0.0022550387495575697,0.07812870913784631,X,9150000
10445,"[0.18058609188424138, 1.0596357857981866e-17, -0.4219511517903264, 0.11056152948386497, 0.3564490291312056, 0.8616483568744977, -0.18151364765906164, -0.3440948011681292]",0.0022550387495575697,0.07812870913784631,X,9160000
10446,"[0.18058609188424138, 1.0596357857981866e-17, -0.4219511517903264, 0.11056152948386497, 0.3564490291312056, 0.8616483568744977, -0.18151364765906164, -0.3440948011681292]",0.0022550387495575697,0.07812870913784631,X,9170000
10447,"[0.18478322507146389, -2.6172822744485977e-17, -0.426576054488754, 0.07896475481072668, 0.3606461623184275, 0.8658454900617221, -0.16627763622361166, -0.33989766798090587]",0.0019322846935047044,0.07949746657186307,X,9180000
10448,"[0.20507678985961378, -0.13120801131855214, -0.4374229966872516, 0.09925831959887679, 0.3809397271065782, 0.8861390548498731, -0.14598407143546188, -0.3196041031927564]",0.002599980703315463,0.08338690120971393,X,9190000
10449,"[0.20027587643688197, -0.022903973005706808, -0.4422239101099852, 0.09445740617614361, 0.30624208275286496, 0.881338141427139, -0.15078498485819536, -0.32440501661549037]",0.003750606001505452,0.08000391696749354,X,9200000
10450,"[0.14035939997437313, -0.08282044946820971, -0.502140386572491, 0.034540929713640936, 0.24632560629036093, 0.8214216649646342, -0.2343756389064451, 0.17860097267029462]",0.00313691888751233,0.08165949850924847,X,9210000
10451,"[0.14317052923399595, -0.08229797630381094, -0.5086088279829089, 0.035063402878039274, 0.24684807945475987, 0.8219441381290338, -0.23385316574204482, 0.17912344583469497]",0.0025068422441131277,0.08372116427060572,X,9220000
10452,"[0.1457100689447063, -0.10167639521720095, -0.5070071870444837, 0.03760294258874694, 0.24938761916546864, 0.8244836778397417, -0.23131362603133485, 0.18166298554540355]",0.0026047963377622274,0.08336993365521761,X,9230000
10453,"[0.15987516505226668, -0.08751129910963902, -0.4928420909369233, 0.05176803869630718, 0.11239267271924087, 0.8386487739473025, -0.19347435233803106, 0.19582808165296553]",0.004035579624956598,0.07932198611673491,X,9240000
10454,"[0.16190741365778635, -0.0854790505041205, -0.4908098423314042, 0.053800287301826705, 0.08920787637916619, 0.8406810225528218, -0.1845152962365903, 0.19786033025848318]",0.0043446825097920305,0.07863270712338266,X,9250000
10455,"[0.1694349719386451, -0.07795149222326167, -0.4788891249035264, -0.01840172051155904, 0.09673543466002588, 0.8482085808336796, -0.16939935553623253, 0.20538788853934126]",0.0061062577256219,0.07542628209352631,X,9260000
10456,"[0.1694349719386451, -0.07795149222326167, -0.4788891249035264, -0.01840172051155904, 0.09673543466002588, 0.8482085808336796, -0.16939935553623253, 0.20538788853934126]",0.0061062577256219,0.07542628209352631,X,9270000
10457,"[0.12749007383861233, -0.1003731205416652, -0.4926917851208682, -0.04082334882996258, 0.07431380634162213, 0.8257869525152766, -0.17544421663416107, 0.3792884495466592]",0.007895015576248943,0.07297398548395628,X,9280000
10458,"[0.12749007383861233, -0.1003731205416652, -0.4926917851208682, -0.04082334882996258, 0.07431380634162213, 0.8257869525152766, -0.17544421663416107, 0.3792884495466592]",0.007895015576248943,0.07297398548395628,X,9290000
10459,"[0.12749007383861233, -0.1003731205416652, -0.4926917851208682, -0.04082334882996258, 0.07431380634162213, 0.8257869525152766, -0.17544421663416107, 0.3792884495466592]",0.007895015576248943,0.07297398548395628,X,9300000
10460,"[0.03710156579438392, -0.09648303713235153, -0.481520041216152, -0.03693326542064934, 0.07820388975093537, 0.8296770359245912, -0.11956795295052895, 0.38317853295597065]",0.02115161750900363,0.06326763596166773,X,9310000
10461,"[0.03771071901166226, -0.0967723774916671, -0.481809381575468, -0.03722260577996461, 0.07791454939161926, 0.8293876955652741, -0.11815172365259335, 0.3828891925966549]",0.021274867510541307,0.06320879218686104,X,9320000
10462,"[0.033536502941414525, -0.10094659356191577, -0.5062702935117606, -0.0413968218502129, 0.07374033332137131, 0.8252134794950263, -0.06447129922456597, 0.37871497652640634]",0.00781295134958171,0.07307428706509655,X,9330000
10463,"[0.033536502941414525, -0.10094659356191577, -0.5062702935117606, -0.0413968218502129, 0.07374033332137131, 0.8252134794950263, -0.06447129922456597, 0.37871497652640634]",0.00781295134958171,0.07307428706509655,X,9340000
10464,"[-0.0014638801775296584, -0.056470241049698784, -0.37919581874051805, -0.14425555065977025, -0.12868279124159124, 0.8696898320072433, -0.029168947553208695, 0.4231913290386224]",0.09216258620884954,0.04750663729874316,X,9350000
10465,"[0.09177694717082241, -0.021557194727506224, -0.34428277241832383, -0.10934250433757708, -0.09376974491939816, 0.5320576804035401, 0.005744098768984705, 0.4581043753608145]",0.1616910447657982,0.04083143298976122,X,9360000
10466,"[0.09177694717082241, -0.021557194727506224, -0.34428277241832383, -0.10934250433757708, -0.09376974491939816, 0.5320576804035401, 0.005744098768984705, 0.4581043753608145]",0.1616910447657982,0.04083143298976122,X,9370000
10467,"[0.09177694717082241, -0.021557194727506224, -0.34428277241832383, -0.10934250433757708, -0.09376974491939816, 0.5320576804035401, 0.005744098768984705, 0.4581043753608145]",0.1616910447657982,0.04083143298976122,X,9380000
10468,"[0.09177694717082241, -0.021557194727506224, -0.34428277241832383, -0.10934250433757708, -0.09376974491939816, 0.5320576804035401, 0.005744098768984705, 0.4581043753608145]",0.1616910447657982,0.04083143298976122,X,9390000
