chr	pos	ID	effectSize
2R	18210000	22358	-0.1787518475604044
2R	18250000	22358	-0.06442773308648565
2R	19540000	22358	-0.39645275357936566
2R	19790000	22358	0.25264791470517994
3L	190000	22358	0.2522648967658232
3L	970000	22358	0.12925994525431894
3L	1580000	22358	0.0
3L	2290000	22358	0.08689886921923541
3L	2550000	22358	0.2141701851664753
3L	3360000	22358	0.11333531568446505
3L	6560000	22358	0.05083339980942131
3L	6870000	22358	-0.18275584913171733
3L	9150000	22358	1.2920735370338351e-16
3L	9810000	22358	0.14162150859593345
3L	10240000	22358	0.008673172426318234
3L	10550000	22358	1.2268608975236107e-16
3L	11450000	22358	0.23064219807442662
3L	12860000	22358	0.10295551190711984
3L	15860000	22358	-0.0164897072447694
3L	16070000	22358	0.21251608073720185
3R	90000	22358	0.31235829507344526
3R	6440000	22358	0.2841801848871782
3R	9700000	22358	0.06776854992458908
3R	10330000	22358	0.011606733958125975
3R	14210000	22358	-0.08405451679290261
3R	14460000	22358	-0.47234321035160776
3R	16290000	22358	0.3050774119766457
3R	18450000	22358	0.19963139203938884
3R	18700000	22358	0.23945812793423796
3R	19580000	22358	0.011030527894958144
3R	19810000	22358	0.06395622149149324
3R	22560000	22358	0.5174441796089678
3R	24860000	22358	0.09543358355834748
3R	26070000	22358	-0.23794215517966588
X	160000	22359	0.0919335765023397
X	2950000	22359	-0.17928338864823248
X	5020000	22359	0.0
X	5650000	22359	0.282863884888899
X	6820000	22359	0.0
X	8150000	22359	-0.03422019465723691
X	13800000	22359	-0.17200762621446022
X	14290000	22359	0.028545795936291113
X	15720000	22359	-1.943395158761947
X	16580000	22359	0.14598133652589096
X	19430000	22359	-0.05002986558931488
X	19690000	22359	0.05885726446917682
X	21230000	22359	0.22811444351417698
2L	70000	22359	0.19954884374243917
2L	620000	22359	-0.351648912906421
2L	4340000	22359	0.36623633965950064
2L	4430000	22359	-0.3546462558803024
2L	6780000	22359	0.3246002981223156
2L	6800000	22359	0.05592750246569006
2L	7690000	22359	-0.08373002064563154
2L	10690000	22359	0.6691379651598495
2L	12140000	22359	-0.08665419061138827
2R	100000	22359	-0.08760604390110319
2R	6690000	22359	-0.13945257315334736
2R	7580000	22359	0.024878789322040393
2R	10130000	22359	0.09319291344136257
2R	12350000	22359	-0.4009081414008123
2R	13540000	22359	0.034755099094831265
2R	14160000	22359	0.06243298904924906
2R	14340000	22359	-0.3792888156050145
2R	14470000	22359	0.17193232223636531
2R	15500000	22359	0.13968973091991585
2R	16640000	22359	-0.11058318024960173
2R	19050000	22359	0.4046801040648488
2R	19420000	22359	0.21755986019252094
3L	190000	22359	-0.04002889862273619
3L	520000	22359	0.304950404534854
3L	1010000	22359	0.07882358316944232
3L	1630000	22359	-0.017703501061453297
3L	2280000	22359	0.0
3L	3020000	22359	-0.06238931773082952
3L	3900000	22359	0.02124662165793193
3L	5250000	22359	0.05442317181140667
3L	9670000	22359	-0.01591869413651502
3L	11910000	22359	0.0
3L	12450000	22359	0.15409689830598616
3L	12760000	22359	-1.1161308358212393e-16
3L	15840000	22359	0.14737735589630668
3L	19270000	22359	2.256858469604849e-17
3R	90000	22359	-0.21298968491427556
3R	5410000	22359	0.29166812202665515
3R	6650000	22359	0.08413515275932484
3R	7300000	22359	0.010399218421160816
3R	7980000	22359	0.27188698366119834
3R	8370000	22359	0.2326979123318054
3R	9040000	22359	-0.20434422660164417
3R	14300000	22359	0.08820862045250169
3R	16250000	22359	0.209652647511513
3R	16700000	22359	-0.13431925848066828
3R	17020000	22359	0.15675513000295843
3R	17300000	22359	0.304776785541918
3R	18580000	22359	0.23945812793423796
3R	18590000	22359	0.20926033557584434
3R	18980000	22359	0.2599941669925055
3R	19050000	22359	0.07082246161898269
3R	20290000	22359	0.10875795848466566
3R	21960000	22359	0.2965644962785333
3R	22560000	22359	0.15417388892813147
3R	22760000	22359	0.14004458322841307
3R	24460000	22359	0.24414029824376898
X	160000	22360	-0.0010488698374396532
X	3530000	22360	0.05097548166664444
X	4460000	22360	0.0
X	5370000	22360	0.0919335765023397
X	6500000	22360	0.26452458337407725
X	8740000	22360	-0.37311925963872716
X	10590000	22360	0.0
X	10910000	22360	0.7485091895799832
X	11550000	22360	0.0
X	12910000	22360	-0.23683712170560867
X	14290000	22360	-0.9231465799874136
X	18200000	22360	-0.10972617785369246
X	18630000	22360	0.1642134759912103
X	19430000	22360	-0.002189684957429572
2L	70000	22360	0.03965806301905494
2L	4310000	22360	0.36102005226877243
2L	4750000	22360	0.17386599417978343
2L	7900000	22360	-0.026002408868541133
2L	10120000	22360	0.6691379651598495
2L	10260000	22360	0.27554439293182054
2L	12290000	22360	-0.1271558688471479
2L	14560000	22360	-1.1202774517116418e-19
2L	16140000	22360	0.2222016047381465
2L	17070000	22360	-0.1912718767516892
2R	100000	22360	0.013902989263052223
2R	4230000	22360	0.04689806260467488
2R	6570000	22360	0.22950687637031247
2R	6930000	22360	-0.12058446998891287
2R	10550000	22360	0.02356349642234193
2R	11780000	22360	0.28621241761404614
2R	13370000	22360	0.25627219155909314
2R	13980000	22360	-0.13945257315334736
2R	14340000	22360	-0.07499741247052442
2R	14470000	22360	-0.20054763841969303
2R	15060000	22360	-0.2957924893012781
2R	17810000	22360	0.36040410112416627
2R	18580000	22360	0.15515955964753597
2R	19720000	22360	0.7291250426839999
3L	190000	22360	0.605396038274454
3L	1460000	22360	-0.6235360393066214
3L	2040000	22360	-4.2180215760357537e-17
3L	2130000	22360	0.0863369139466077
3L	2500000	22360	0.09786746112096859
3L	7420000	22360	-0.057850565392512744
3L	10460000	22360	1.2920735370338351e-16
3L	11300000	22360	0.18963243979072414
3L	11980000	22360	0.0
3L	14330000	22360	-8.613064547518628e-17
3L	16620000	22360	0.2530318949307775
3L	17460000	22360	3.898174501050097e-17
3L	19660000	22360	0.3085809297661585
3L	19970000	22360	0.08087026929955554
3L	20740000	22360	1.0122405568445571e-16
3R	90000	22360	0.1626581777283544
3R	7020000	22360	0.08326232924146972
3R	8530000	22360	0.9375972711303873
3R	10010000	22360	4.549977557980184e-17
3R	13420000	22360	0.15348181822077167
3R	13850000	22360	0.08062807891118191
3R	14190000	22360	1.3691067513621413
3R	14840000	22360	0.04839881461625575
3R	15180000	22360	0.18987336378253428
3R	15940000	22360	0.011606733958125975
3R	16700000	22360	0.020228775756724562
3R	17040000	22360	0.23945812793423796
3R	18730000	22360	-0.1336968030011787
3R	19560000	22360	0.06182671088432134
3R	19700000	22360	0.09158409681261229
3R	19730000	22360	0.12958651589159087
3R	20230000	22360	0.08174395123446299
3R	21290000	22360	0.29689728936686954
3R	22240000	22360	-0.14664829179803507
3R	22560000	22360	0.2513908508361749
3R	23220000	22360	-0.09575663596605882
3R	23320000	22360	0.0004044716707860829
3R	23680000	22360	0.07266906567779488
3R	26070000	22360	-0.36459649725037485
X	160000	22361	0.0
X	4320000	22361	0.0919335765023397
X	5060000	22361	-0.0002221900116386108
X	5370000	22361	0.0
X	6380000	22361	0.547744832715891
X	6490000	22361	0.0
X	6560000	22361	-0.11660116827953498
X	7590000	22361	0.0
X	8360000	22361	-0.3365867782960455
X	9490000	22361	0.21004460797137162
X	10290000	22361	-0.1606966505754528
X	10410000	22361	0.4049365970253965
X	10720000	22361	0.0
X	11870000	22361	-0.32655197598487856
X	13310000	22361	-0.13778740614171442
X	17950000	22361	-0.09498241689331033
X	18200000	22361	0.16039362938929666
X	19430000	22361	-0.4272077880220285
X	20210000	22361	0.04105810252673214
X	20480000	22361	0.3145278751985567
X	21120000	22361	-0.3905347189871733
2L	70000	22361	-0.21762897841160617
2L	950000	22361	-0.06278803500233332
2L	2600000	22361	0.10078987395229956
2L	4290000	22361	0.0
2L	4730000	22361	-0.004034326533123751
2L	10120000	22361	0.13693655651449416
2R	100000	22361	0.11954178171687375
2R	5930000	22361	-0.13945257315334736
2R	7580000	22361	-0.2012445799098022
2R	8540000	22361	-0.42750781226631684
2R	8710000	22361	0.12283079636355414
2R	9380000	22361	-0.05533293059277705
2R	11590000	22361	0.16352802058818058
2R	12410000	22361	-0.12128154634209717
2R	12710000	22361	-0.027812844862172524
2R	13530000	22361	4.193935865274334e-17
2R	14560000	22361	0.06243298904924906
2R	14950000	22361	0.14306104328614105
2R	15010000	22361	0.03638816267280469
2R	17400000	22361	0.25461534716762635
2R	18420000	22361	-0.06056367200141195
2R	19080000	22361	-0.4715150327697853
2R	19280000	22361	-0.06966839984929449
3L	190000	22361	0.14331718427761803
3L	1520000	22361	0.26326928523584847
3L	8370000	22361	0.30717839841503736
3L	10170000	22361	0.26628281469148074
3L	12880000	22361	-0.04418418183191303
3L	12890000	22361	0.2926166164814062
3L	14490000	22361	0.14653844321487614
3L	14760000	22361	-1.1161308358212393e-16
3R	90000	22361	0.05422681655308484
3R	9630000	22361	0.011606733958125975
3R	10670000	22361	-0.16553363506913493
3R	13600000	22361	0.11254913703088515
3R	16720000	22361	0.14164449805968501
3R	18150000	22361	0.5655822980912377
3R	19310000	22361	0.4165595201158906
3R	19760000	22361	-0.02512838096430483
3R	21090000	22361	0.1595964094351489
3R	23440000	22361	-0.03863727438977546
3R	25980000	22361	-0.048286477780757966
3R	26070000	22361	-0.21136975120452026
X	160000	22362	0.0919335765023397
X	2950000	22362	-0.14953393421344544
X	5700000	22362	0.7845892660171644
X	7190000	22362	-0.4788891249035264
X	7380000	22362	-0.4789558668415138
X	7540000	22362	-1.6048754577370339
X	8210000	22362	-0.31429561888405333
X	9260000	22362	0.0
X	10030000	22362	-0.3728186777184743
X	10170000	22362	0.22341091910895838
X	11030000	22362	-0.43550652904063136
X	11700000	22362	1.790532251528317
X	12660000	22362	0.01764767897892492
X	13430000	22362	0.282863884888899
X	14190000	22362	0.3056413324905881
X	14900000	22362	-0.14889338694224874
X	15890000	22362	-0.4438719149204123
X	18940000	22362	0.14758333517427707
2L	70000	22362	0.015109153030835584
2L	2110000	22362	-0.15849336577704928
2L	3010000	22362	-0.0028016394696286752
2L	3990000	22362	-0.28817656841530886
2L	4910000	22362	-0.019449589851170027
2L	5090000	22362	0.3556403535130058
2L	6430000	22362	0.07224685130225583
2L	6710000	22362	0.2524067505373708
2L	7730000	22362	0.08545373763544338
2L	11780000	22362	0.6691379651598495
2L	15890000	22362	-0.1067699670530177
2L	16390000	22362	0.033571038431687905
2L	18520000	22362	0.9145826556728444
2L	19000000	22362	0.20116748241572474
2R	100000	22362	-0.014751935634998159
2R	5280000	22362	-0.13945257315334736
2R	5610000	22362	-0.004247746362862098
2R	7900000	22362	0.022338961234911116
2R	10090000	22362	0.11670092738316917
2R	11820000	22362	0.284002941056902
2R	12050000	22362	0.011342965192732729
2R	13150000	22362	0.3054481790330566
2R	15910000	22362	-0.01878253555332085
2R	17010000	22362	-0.14651563318849087
2R	18440000	22362	0.12728789062372126
2R	18590000	22362	0.27291839987396993
2R	19070000	22362	0.15349200826301507
2R	19370000	22362	0.2949303650687163
2R	19500000	22362	0.22136215512680435
3L	190000	22362	0.34732432760692705
3L	1990000	22362	-0.1345712391231006
3L	2320000	22362	0.2558148643809568
3L	3560000	22362	0.24026460144062273
3L	4110000	22362	0.19411212110454257
3L	5940000	22362	0.009488267434249187
3L	7290000	22362	-1.1161308358212393e-16
3L	7450000	22362	-0.10350942212181483
3L	8060000	22362	-0.4608415147624167
3L	8220000	22362	0.3491295177310576
3L	10440000	22362	-1.7955399723172175e-17
3L	11380000	22362	0.1479142519551678
3L	12090000	22362	0.33000174009341005
3L	12960000	22362	0.07696121141081419
3R	90000	22362	0.6807031609063089
3R	8370000	22362	0.07936553205732068
3R	9040000	22362	-0.0900308195089036
3R	13980000	22362	0.28497236603295734
3R	16720000	22362	-0.09132114815053852
3R	17050000	22362	0.3003148158369832
3R	20400000	22362	-0.21298968491427556
X	160000	22363	0.0919335765023397
X	2830000	22363	0.05154948168460689
X	3500000	22363	0.0
X	5210000	22363	0.28277485334687874
X	5830000	22363	0.5401406677516998
X	6520000	22363	1.4643619029980626e-16
X	8740000	22363	-0.37311925963872716
X	9550000	22363	0.0
X	12030000	22363	-0.3001244488670313
X	13650000	22363	0.26514931373493805
X	15570000	22363	0.05303201317028032
X	16170000	22363	-0.9245909086722789
X	18910000	22363	-0.11937578330894846
X	19300000	22363	-0.02253717127774045
X	19830000	22363	0.15117477115000238
X	19980000	22363	-0.0674299136289839
X	21000000	22363	0.03498134222664022
2L	70000	22363	0.15714070384606105
2L	2260000	22363	0.04650815113435028
2L	4140000	22363	-0.5714441741486294
2L	5920000	22363	-0.0674405524350975
2L	7150000	22363	-0.351648912906421
2L	7690000	22363	0.6691379651598495
2R	100000	22363	-0.13945257315334736
2R	6910000	22363	0.4675438341787235
2R	10820000	22363	-0.07778781937559977
2R	12160000	22363	0.023333630376145692
2R	12460000	22363	0.17351518341511257
2R	13090000	22363	-0.021545828841021582
2R	14760000	22363	0.21333569621406268
2R	14960000	22363	-0.16445195562420387
2R	16120000	22363	0.12338519159196829
2R	17600000	22363	0.07613752441755255
2R	17980000	22363	-0.03749641191955996
2R	18300000	22363	-0.2632125363021439
2R	19680000	22363	0.13843549345252493
3L	190000	22363	0.2522648967658232
3L	1060000	22363	0.22138368568582462
3L	1380000	22363	0.2141701851664753
3L	3360000	22363	0.11333531568446505
3L	6560000	22363	0.3347829508224283
3L	6870000	22363	-0.18275584913171733
3L	9150000	22363	1.2920735370338351e-16
3L	10280000	22363	0.08273986217501764
3L	12760000	22363	-7.191190615426556e-17
3R	90000	22363	-0.13431925848066828
3R	5410000	22363	-0.08024099038151888
3R	10170000	22363	-0.05157433302274596
3R	10390000	22363	0.2428429500082634
3R	10970000	22363	0.03582002418124171
3R	14360000	22363	0.30023407545037717
3R	17780000	22363	0.0
3R	18710000	22363	0.9246540241652812
3R	18960000	22363	0.41999268591657
3R	19580000	22363	-0.013838797111680887
3R	19790000	22363	0.042554406832053276
3R	23300000	22363	0.15818216005725205
3R	24760000	22363	0.011606733958125975
3R	24800000	22363	0.7034151514225591
X	160000	22364	0.0919335765023397
X	2360000	22364	1.0601586136483054
X	2780000	22364	0.02347814842530612
X	3510000	22364	-0.21052085145315835
X	4760000	22364	0.2608163344167101
X	4870000	22364	0.18880020471527292
X	5100000	22364	-0.07685323684229353
X	5760000	22364	-0.06436492829263024
X	7170000	22364	0.20456465495997153
X	7730000	22364	0.0
X	9080000	22364	-0.08103968965869854
X	11560000	22364	0.0
X	12010000	22364	0.41230430828960996
X	12640000	22364	-0.3494415324668645
X	12910000	22364	0.266158894950277
X	14010000	22364	-0.40708801429574176
X	14490000	22364	-0.9231465799874136
X	16160000	22364	-0.05415444039653593
X	16950000	22364	-0.3398195088363781
X	19300000	22364	0.256846793796795
X	19690000	22364	-0.1252579689409077
2L	70000	22364	0.14258432503975654
2L	1660000	22364	-0.03372760432833484
2L	3260000	22364	-0.06426552894892351
2L	6720000	22364	1.4099552668366405e-16
2L	16240000	22364	0.19476952444263113
2L	16370000	22364	-0.1067699670530177
2R	100000	22364	-0.20001301356600545
2R	4120000	22364	-0.13945257315334736
2R	7880000	22364	-0.08760604390110319
2R	12160000	22364	-0.2011464088335247
2R	13250000	22364	-0.12128154634209717
2R	13540000	22364	2.6713977464647974e-17
2R	14560000	22364	0.21068275225824123
2R	14950000	22364	0.14306104328614105
2R	15010000	22364	0.13029140991614813
2R	18730000	22364	-0.4880240480776574
3L	190000	22364	0.0646660339147502
3L	1520000	22364	0.18132161094469526
3L	4760000	22364	-0.4455539843386478
3L	6560000	22364	0.32694909677154527
3L	7080000	22364	0.33085698297318394
3L	9210000	22364	0.006693977331707027
3L	10310000	22364	1.2920735370338351e-16
3L	10390000	22364	-8.252414244260452e-17
3L	10430000	22364	-0.5960642952314932
3L	11280000	22364	0.1387641377866028
3L	11910000	22364	0.0
3L	12860000	22364	9.336325059503631e-17
3L	12970000	22364	0.0
3L	13830000	22364	0.271472110241074
3L	16890000	22364	-0.21818589618767636
3L	17690000	22364	-0.5960642952314932
3L	19550000	22364	0.47037197895714555
3R	90000	22364	0.30347956630853223
3R	3900000	22364	0.011606733958125975
3R	6580000	22364	-0.08272164625854163
3R	10170000	22364	0.04519148536566624
3R	10390000	22364	0.0
3R	10970000	22364	0.05658256584441705
3R	11240000	22364	0.2843477695757277
3R	11420000	22364	0.11647497871517681
3R	13500000	22364	-0.1685728474227946
3R	14340000	22364	0.18924886566776167
3R	14570000	22364	0.209652647511513
3R	16610000	22364	-0.672994523327157
3R	17040000	22364	0.41999268591657
3R	18450000	22364	0.27345696671678327
3R	21770000	22364	0.27247876484089717
3R	21960000	22364	0.10029111186168888
3R	23300000	22364	0.37609414660846474
3R	24690000	22364	-0.4223756008707137
3R	26070000	22364	-0.23794215517966588
X	160000	22365	0.0919335765023397
X	2950000	22365	0.2520627813564089
X	4390000	22365	0.0
X	4640000	22365	0.1061076935189161
X	5370000	22365	0.0
X	6410000	22365	-0.14065006142276837
X	13310000	22365	0.282863884888899
X	13900000	22365	0.02392943458204233
X	15630000	22365	0.2341729058608168
X	19250000	22365	0.12756918500285633
X	20170000	22365	-0.23246064450402593
2L	70000	22365	0.08667887825504025
2L	1660000	22365	-0.2915950066972172
2L	3840000	22365	0.06471552322455171
2L	5220000	22365	0.3133876670803649
2L	5570000	22365	-0.597452507107919
2L	6520000	22365	-0.03249207161792357
2L	7030000	22365	0.0
2L	7620000	22365	0.23940366436095017
2L	16240000	22365	0.6691379651598495
2L	19000000	22365	0.24952575657218698
2R	100000	22365	-0.008443697351285868
2R	7440000	22365	-0.05660043133925007
2R	9600000	22365	0.1768680097254171
2R	12180000	22365	-0.06713013915030464
2R	13320000	22365	-0.13945257315334736
2R	13970000	22365	-0.05274899252164637
2R	17130000	22365	-0.0070087474831463
2R	19020000	22365	-0.2632125363021439
2R	19680000	22365	0.19466509671743815
3L	190000	22365	0.18912673221911508
3L	1190000	22365	0.07314362512917347
3L	1950000	22365	0.3391259537621448
3L	4030000	22365	0.2522648967658232
3L	5480000	22365	0.1403179532195978
3L	6560000	22365	0.1674080028631929
3L	6870000	22365	0.2141701851664753
3L	7440000	22365	1.2920735370338351e-16
3L	10370000	22365	0.08995957194673079
3L	11980000	22365	0.270865654032836
3L	12800000	22365	0.1877881163184481
3R	90000	22365	-0.017499468596639485
3R	6440000	22365	0.30422137830513113
3R	8880000	22365	-0.06154058986428613
3R	10040000	22365	0.011606733958125975
3R	10470000	22365	-0.13025419175792236
3R	12130000	22365	0.0019319056173224824
3R	13540000	22365	0.5308680278009482
3R	14350000	22365	0.15675513000295843
3R	14440000	22365	0.18662128206878903
3R	16700000	22365	0.14158835208176154
3R	18850000	22365	0.9256145547571075
3R	19050000	22365	-0.10882406439965295
3R	20080000	22365	-0.006720792413894741
3R	20570000	22365	-0.3681429065277227
3R	23300000	22365	0.16115893754409275
3R	24690000	22365	-0.3837157942968617
3R	25230000	22365	-0.12772452830193115
3R	25290000	22365	0.016334610470137317
3R	25420000	22365	0.07026814672130176
X	160000	22366	0.0919335765023397
X	2950000	22366	-0.22906229760591715
X	4100000	22366	0.3422378518445919
X	4780000	22366	-0.09610538697480217
X	7510000	22366	0.3862165227339879
X	7870000	22366	-0.5502977533566478
X	8100000	22366	-0.20446856458783486
X	9800000	22366	-0.4485610491026083
X	10040000	22366	-0.30905839530185153
X	10480000	22366	0.282863884888899
X	11260000	22366	0.14013250148474152
X	11790000	22366	-0.11976103026279421
X	12890000	22366	-0.10966809562512281
X	13040000	22366	-0.1767176461784475
2L	70000	22366	0.1957978228507504
2L	950000	22366	0.14329072435069146
2L	2600000	22366	-0.16325474006290533
2L	3370000	22366	-0.03306282393409135
2L	3960000	22366	0.167237199337855
2L	6750000	22366	-0.03014940185812666
2L	7240000	22366	7.919618805751779e-18
2L	11000000	22366	0.6691379651598495
2L	11240000	22366	0.07906632808754739
2L	15180000	22366	0.8144676576679806
2L	16740000	22366	-0.040256588171538196
2L	18790000	22366	0.3051337229809862
2L	18810000	22366	0.2740547164212637
2L	19460000	22366	-0.11785736920820142
2L	20820000	22366	0.13423075656990932
2R	100000	22366	-0.12291322021476338
2R	5740000	22366	0.12166800288824495
2R	6960000	22366	-0.011491259107293334
2R	6970000	22366	-0.13945257315334736
2R	7880000	22366	0.08359453073715342
2R	11380000	22366	0.22950687637031247
2R	11690000	22366	-0.06280807208265889
2R	12320000	22366	0.1620969838658713
2R	13080000	22366	0.10187931610658649
2R	13700000	22366	0.21565624906818776
2R	13950000	22366	0.11616502287609971
2R	14470000	22366	-1.1989044547278493e-17
2R	15910000	22366	0.014992585498788596
2R	16330000	22366	0.10065219236916538
2R	16670000	22366	0.22986821109659233
3L	190000	22366	0.10787847182367057
3L	650000	22366	0.17958735850607901
3L	4610000	22366	1.2920735370338351e-16
3L	5520000	22366	0.30225129617444363
3L	6560000	22366	0.14164129482642115
3L	6870000	22366	0.09164138066990296
3L	7510000	22366	0.18325375193013038
3L	17000000	22366	0.16280458431896416
3L	18080000	22366	0.24707966013210445
3L	18650000	22366	-3.601710698136079e-17
3L	18730000	22366	0.13459325456402765
3L	18860000	22366	-5.212379535623169e-16
3L	19680000	22366	0.019881071826403612
3R	90000	22366	0.2049504062492024
3R	1280000	22366	0.1524636704578833
3R	2040000	22366	0.001970721830933664
3R	5650000	22366	-0.04298094768113915
3R	7890000	22366	0.04964926975007779
3R	8660000	22366	0.40876898343708234
3R	11890000	22366	-0.04302301277962555
3R	14340000	22366	0.20815892637338274
3R	15720000	22366	0.004231316476798197
3R	17410000	22366	0.21063853690250126
3R	17800000	22366	0.02410127840204893
3R	17940000	22366	0.2713875234686802
3R	18660000	22366	0.43834581181601606
3R	21610000	22366	0.14599787412296833
3R	23920000	22366	0.21629743389848283
3R	26100000	22366	-0.23146387085246664
X	160000	22367	0.0919335765023397
X	2610000	22367	3.1627375719374166e-17
X	2770000	22367	0.25223266436784686
X	2950000	22367	0.3330041376254796
X	3390000	22367	-0.14509509890087036
X	4130000	22367	-0.0865219562165517
X	5700000	22367	-0.13792733079680802
X	7170000	22367	0.02787613330867307
X	8370000	22367	-0.08103968965869854
X	8870000	22367	0.2516637437456603
X	9310000	22367	-0.21523343229611752
X	11030000	22367	0.8296770359245912
X	11770000	22367	0.0
X	12010000	22367	0.4262061363494136
X	12820000	22367	0.282863884888899
X	19430000	22367	-0.00627961125054563
2L	70000	22367	0.05454051937467863
2L	3970000	22367	0.22136399553331326
2L	6430000	22367	0.08545373763544338
2L	12290000	22367	0.22031870092668304
2L	12490000	22367	0.1994427671862088
2L	13930000	22367	0.023571680995924698
2L	14260000	22367	-0.12989474034628007
2L	20440000	22367	0.6691379651598495
2R	100000	22367	-0.13945257315334736
2R	5710000	22367	-0.12744863356520453
2R	7490000	22367	0.11840685682077308
2R	9820000	22367	0.06734157469887317
2R	10740000	22367	-0.31533263617579693
2R	13770000	22367	-0.19078979674052338
2R	13880000	22367	-0.08293306675826889
2R	16270000	22367	-0.52824476353647
2R	16670000	22367	0.48278837352425663
2R	17260000	22367	-0.46378777554089423
2R	17440000	22367	0.08765846400079852
2R	18250000	22367	-2.844294139853415e-17
3L	190000	22367	0.12291956517531094
3L	8400000	22367	0.1326807077159879
3L	9230000	22367	-0.1132615535300574
3L	11120000	22367	1.1429295914401461e-17
3L	11450000	22367	0.07345637377770782
3L	12090000	22367	0.0
3L	12810000	22367	-0.013800269809446493
3L	14990000	22367	-1.1161308358212393e-16
3R	90000	22367	0.11370819556529214
3R	4080000	22367	0.23503795735531804
3R	7020000	22367	0.30720769365214967
3R	7200000	22367	0.2963979633432964
3R	7700000	22367	0.378664107382826
3R	8720000	22367	0.011606733958125975
3R	9460000	22367	-1.4471409041173654e-17
3R	14230000	22367	0.1936105664387348
3R	14360000	22367	0.17723828604538883
3R	16720000	22367	0.0
3R	17320000	22367	0.08852140618619872
3R	18540000	22367	0.21260040286100196
3R	18630000	22367	1.3192383401608363
3R	19310000	22367	0.20109901628664373
3R	20100000	22367	-0.09575663596605882
3R	22520000	22367	0.14713870482832517
3R	23920000	22367	0.1559457088536737
3R	26330000	22367	0.17566458057736134
X	160000	22368	0.0919335765023397
X	3160000	22368	-0.2613674350200935
X	4780000	22368	0.0
X	6480000	22368	0.16005121594011926
X	6700000	22368	-1.6048754577370339
X	7170000	22368	0.26278534333266723
X	8200000	22368	0.0
X	9440000	22368	-0.1767176461784475
X	9930000	22368	0.13290736552311136
X	11030000	22368	-0.4740850265568761
X	11720000	22368	-0.035007804198971954
X	11920000	22368	0.0
X	12100000	22368	0.027354307071949774
X	12750000	22368	-0.5471418496674251
X	13320000	22368	-0.05560991338912877
X	14580000	22368	0.2622005344193158
X	14900000	22368	0.01764767897892492
X	15890000	22368	1.7702068677772278e-17
X	18930000	22368	0.1214103665821828
X	19810000	22368	-0.14889338694224874
2L	70000	22368	-0.11389110731069156
2L	2550000	22368	-0.1482520135674229
2L	5730000	22368	-0.1271558688471479
2L	12980000	22368	0.6691379651598495
2L	14240000	22368	0.0025669470518656923
2L	14560000	22368	0.31796585093660656
2L	16620000	22368	0.295474879638322
2L	18870000	22368	8.630867004244113e-17
2L	19500000	22368	0.23699314512888686
2R	100000	22368	-0.24691705145561169
2R	10910000	22368	0.043668519536195965
2R	12350000	22368	0.034755099094831265
2R	13520000	22368	0.32906527452331713
2R	14140000	22368	-0.13945257315334736
2R	14340000	22368	-0.06261850400973745
2R	14470000	22368	0.40534754680518514
2R	14700000	22368	0.11223119744209652
2R	14930000	22368	0.056827689804292245
2R	15850000	22368	0.011252272353199387
2R	18600000	22368	-0.2632125363021439
2R	19680000	22368	-0.3792888156050145
3L	190000	22368	0.5976662376959748
3L	1650000	22368	0.09818820868694682
3L	2020000	22368	0.34732432760692705
3L	3320000	22368	-0.13889039054857072
3L	3790000	22368	0.01838478893345674
3L	4030000	22368	0.18912673221911508
3L	5480000	22368	0.1303404337398672
3L	6560000	22368	-0.09054605512373029
3L	6870000	22368	0.2522648967658232
3L	7520000	22368	0.11963247322260895
3L	8130000	22368	0.2141701851664753
3L	10240000	22368	0.1479142519551678
3L	12090000	22368	-1.1161308358212393e-16
3L	12960000	22368	0.1972842498064035
3R	90000	22368	0.29166812202665515
3R	5150000	22368	0.19877542098094075
3R	7260000	22368	-0.21298968491427556
3R	10010000	22368	-0.04515560022921601
3R	14300000	22368	0.12660343654911543
3R	16400000	22368	0.03350919161757274
3R	17800000	22368	-0.05584505219628036
3R	18580000	22368	0.41999268591657
3R	18590000	22368	0.20926033557584434
3R	19230000	22368	0.10029111186168888
3R	23300000	22368	0.27188698366119834
3R	24690000	22368	0.0687378977272719
3R	26070000	22368	-0.23794215517966588
X	160000	22369	0.0
X	3420000	22369	0.6106051530945328
X	4780000	22369	0.0919335765023397
X	5090000	22369	0.062478932053030005
X	6160000	22369	0.0
X	6270000	22369	-2.417254513493686e-17
X	7270000	22369	0.0
X	12090000	22369	0.020345819595389947
X	12480000	22369	0.015680880274227905
X	12640000	22369	0.18083726751432827
X	14290000	22369	-0.1767176461784475
X	14860000	22369	-0.10972617785369246
X	16080000	22369	0.0
X	17240000	22369	-0.09836164245437179
X	19290000	22369	0.45766783208046213
X	19950000	22369	-0.08639729117721846
X	20840000	22369	-0.08273904094428555
2L	70000	22369	-0.08998374962083058
2L	4080000	22369	0.14811581142869662
2L	4310000	22369	0.26619807500620485
2L	7160000	22369	-0.10750741073789785
2L	8450000	22369	0.1514388307239704
2L	9830000	22369	0.6691379651598495
2L	10120000	22369	0.2611047298033299
2L	10800000	22369	-0.13696089428767444
2L	15670000	22369	0.2222016047381465
2L	16240000	22369	0.36102005226877243
2L	16360000	22369	-0.06426552894892351
2R	100000	22369	-1.4270121806649188
2R	5280000	22369	-0.13945257315334736
2R	7550000	22369	0.022338961234911116
2R	7900000	22369	0.04403235652043323
2R	8450000	22369	0.11605107860695302
